student_id,age,gender,tenth_percentage,twelfth_or_diploma_percentage,math_score,programming_score,communication_score,logical_reasoning_score,creativity_score,leadership_score,teamwork_score,problem_solving_score,coding_interest,design_interest,data_interest,business_interest,security_interest,cloud_interest,preferred_work_type,preferred_domain,personality_type,certifications_count,project_count,internship_experience,favorite_subject,career_label
S0286,19,Female,79.78,73.87,79,96,66,80,55,50,69,84,4,1,10,4,1,1,Technical,AI-ML,Logical,4,2,No,Python,AI/ML Engineer Trainee
S0366,20,Male,82.52,71.85,67,79,65,77,84,72,75,54,2,10,1,1,5,5,Creative,Web,Creative,4,0,No,Web,Frontend Developer
S0100,19,Female,84.72,60.87,78,53,48,63,78,52,83,74,2,3,10,5,2,5,Analytical,Data,Analytical,1,2,No,Statistics,Associate Data Analyst
S0334,20,Female,69.93,71.93,83,88,84,85,58,67,66,83,10,6,1,1,4,3,Technical,Web,Logical,0,1,Yes,Python,Junior Web Developer
S0579,18,Male,82.61,84.47,72,82,69,75,53,75,58,70,6,4,5,5,3,7,Technical,Cloud,Logical,0,1,No,Python,Cloud Operations Engineer
S0776,21,Female,89.32,79.89,40,57,55,44,80,65,77,82,6,6,5,2,6,6,Technical,Data,Analytical,0,3,No,Statistics,Quality Assurance Tester
S0027,18,Male,72.47,83.24,41,69,93,52,35,59,71,80,4,4,1,6,3,3,Analytical,Security,Analytical,1,1,No,Python,Junior Data Scientist
S1047,19,Male,75.31,94.82,93,76,89,75,54,38,56,94,3,1,9,1,5,1,Technical,Data,Logical,1,5,Yes,DBMS,Database Administrator
S0545,19,Male,69.52,69.18,72,97,49,71,48,64,50,72,9,2,6,5,5,2,Technical,Web,Logical,0,4,No,Python,Full Stack Developer
S0295,23,Female,81.42,83.24,61,78,53,87,54,34,67,91,10,5,4,1,3,5,Technical,Web,Logical,2,3,No,Web,Junior Web Developer
S0630,19,Female,88.83,89.34,66,76,62,81,76,74,68,90,3,1,4,2,3,10,Technical,Cloud,Logical,2,7,Yes,Python,Cloud Operations Engineer
S0148,20,Female,83.34,67.07,94,76,88,73,55,61,77,72,8,2,1,1,5,3,Technical,AI-ML,Logical,1,3,No,Python,Junior ML Engineer
S0869,21,Female,76.19,78.35,58,47,85,89,52,93,71,90,1,5,3,9,1,3,Management,Data,Leader,1,4,No,DBMS,Junior Business Analyst
S0182,20,Female,72.21,80.38,94,82,45,85,81,48,53,81,9,1,4,6,2,6,Technical,AI-ML,Logical,2,4,No,Python,Junior ML Engineer
S0474,17,Female,61.57,90.58,79,77,91,93,50,73,66,98,10,1,6,4,4,6,Technical,Web,Logical,2,2,No,Python,Backend Developer
S0598,19,Male,79.18,79.63,92,65,76,98,80,54,66,99,5,5,3,6,4,10,Technical,Cloud,Logical,1,4,No,Python,Cloud Operations Engineer
S0352,22,Male,69.39,99.0,98,77,94,99,45,53,91,99,10,6,4,5,3,4,Technical,Web,Logical,0,0,No,Web,Junior Web Developer
S0003,20,Female,67.12,84.7,96,63,91,57,49,45,96,76,2,5,9,3,4,4,Analytical,Data,Analytical,4,6,Yes,Python,Junior Data Scientist
S0955,25,Male,93.54,71.29,75,91,73,80,48,72,75,75,2,3,1,6,4,9,Technical,Cloud,Logical,1,5,Yes,Python,Junior DevOps Engineer
S0720,17,Other,60.99,90.81,56,68,59,89,100,41,60,72,5,9,3,3,2,3,Creative,Web,Creative,1,0,Yes,Web,UI/UX Designer
S0294,19,Male,73.13,66.09,88,81,49,83,65,55,79,82,10,6,4,5,5,2,Technical,Web,Logical,3,3,No,Python,Junior Web Developer
S0218,20,Male,83.62,80.81,95,95,57,98,65,39,58,72,2,1,10,6,2,2,Technical,AI-ML,Logical,3,2,No,Python,AI/ML Engineer Trainee
S0363,18,Male,84.98,72.29,73,47,80,60,94,30,65,74,1,8,2,6,3,1,Creative,Web,Creative,3,2,No,Web,Frontend Developer
S0974,19,Male,68.13,72.5,73,75,75,84,59,79,70,74,2,4,6,6,5,9,Technical,Cloud,Logical,0,2,No,Python,Junior DevOps Engineer
S0451,20,Other,81.37,95.75,65,78,66,81,82,61,51,92,8,5,5,1,1,6,Technical,Web,Logical,2,4,No,DBMS,Backend Developer
S0867,23,Female,78.25,81.09,54,74,72,67,68,79,87,75,3,1,5,7,2,5,Management,Data,Leader,3,7,Yes,Statistics,Junior Business Analyst
S0741,18,Male,91.81,81.21,59,64,85,88,86,30,82,68,1,7,1,5,5,5,Creative,Web,Creative,2,0,No,Web,UI/UX Designer
S0409,22,Male,81.37,87.06,62,44,46,69,88,58,74,70,1,7,4,5,3,2,Creative,Web,Creative,0,2,No,Web,Frontend Developer
S0571,23,Female,85.24,74.38,75,84,61,95,36,34,86,87,4,6,1,2,2,8,Technical,Cloud,Logical,1,3,No,Python,Cloud Operations Engineer
S0252,21,Male,92.81,79.2,79,100,52,76,85,76,60,77,5,2,7,4,5,5,Technical,AI-ML,Logical,1,1,Yes,Math,AI/ML Engineer Trainee
S0713,17,Female,87.52,93.83,69,76,54,82,99,40,58,83,6,10,4,5,6,5,Creative,Web,Creative,3,6,Yes,Web,UI/UX Designer
S1040,19,Female,78.02,93.3,82,98,74,93,35,59,73,83,1,1,7,6,1,1,Technical,Data,Logical,1,1,No,DBMS,Database Administrator
S0521,19,Female,79.38,99.0,73,80,71,87,57,65,51,85,10,2,6,1,2,5,Technical,Web,Logical,1,4,No,Python,Full Stack Developer
S0836,20,Male,94.54,92.11,97,97,63,84,62,44,78,94,9,5,5,6,5,3,Technical,Web,Analytical,1,2,No,Python,Quality Assurance Tester
S0531,21,Male,76.94,69.05,84,95,46,99,45,46,75,100,10,3,2,5,2,1,Technical,Web,Logical,0,4,No,Python,Full Stack Developer
S0483,21,Male,69.74,65.32,93,67,69,84,78,55,56,82,9,5,3,2,4,4,Technical,Web,Logical,3,0,No,DBMS,Backend Developer
S0091,20,Female,82.98,68.5,63,40,83,83,58,31,73,88,2,5,8,1,4,4,Analytical,Data,Analytical,1,2,Yes,Statistics,Associate Data Analyst
S0674,19,Male,80.9,88.01,60,65,89,78,64,46,99,96,2,3,6,2,10,2,Technical,Security,Logical,1,3,No,DBMS,Security Analyst Trainee
S0456,20,Male,75.52,95.45,60,71,73,83,62,50,54,97,9,2,6,4,6,3,Technical,Web,Logical,2,2,No,Python,Backend Developer
S0791,19,Female,81.68,72.02,70,82,51,73,36,67,50,82,7,6,4,3,3,6,Technical,Web,Analytical,3,4,No,Web,Quality Assurance Tester
S0969,21,Female,87.91,89.11,84,99,63,72,39,46,97,70,2,3,6,5,4,10,Technical,Cloud,Logical,3,5,Yes,DBMS,Junior DevOps Engineer
S0472,20,Female,76.06,91.12,74,65,48,86,45,35,62,71,10,3,1,3,3,3,Technical,Web,Logical,2,1,Yes,DBMS,Backend Developer
S0473,18,Female,82.22,82.09,67,65,72,89,85,37,63,74,10,1,6,5,5,2,Technical,Web,Logical,3,6,Yes,DBMS,Backend Developer
S0067,20,Male,77.22,69.37,73,40,67,76,71,42,89,86,1,5,7,1,3,6,Analytical,Data,Analytical,2,3,Yes,Statistics,Associate Data Analyst
S0857,19,Female,86.39,77.96,59,80,84,88,40,71,91,58,2,5,3,8,1,1,Management,Data,Leader,1,3,No,DBMS,Junior Business Analyst
S0198,22,Female,74.68,95.28,87,74,83,99,70,62,52,91,10,3,4,6,6,3,Technical,AI-ML,Logical,1,1,No,Python,Junior ML Engineer
S0993,19,Male,62.51,73.36,75,99,49,71,70,33,76,100,5,2,7,3,2,1,Technical,Data,Logical,1,4,No,DBMS,Database Administrator
S0314,24,Female,92.43,90.53,75,84,92,83,60,53,94,100,8,2,3,6,6,3,Technical,Web,Logical,5,3,No,Web,Junior Web Developer
S0496,18,Female,74.47,81.22,100,96,50,82,37,73,80,90,8,4,2,4,1,1,Technical,Web,Logical,2,3,No,DBMS,Full Stack Developer
S0089,22,Male,85.27,79.93,99,64,60,68,55,72,88,89,2,2,8,1,2,3,Analytical,Data,Analytical,3,3,No,DBMS,Associate Data Analyst
S0324,21,Female,83.95,89.03,98,95,77,89,65,79,87,86,10,5,3,1,3,5,Technical,Web,Logical,1,3,No,Python,Junior Web Developer
S0045,21,Male,76.18,63.34,93,48,64,71,72,31,87,81,5,1,8,3,2,3,Analytical,Data,Analytical,1,5,Yes,Statistics,Junior Data Scientist
S0471,20,Female,83.04,63.81,80,75,47,84,83,56,98,87,8,1,4,3,2,6,Technical,Web,Logical,3,3,No,Python,Backend Developer
S0898,19,Other,91.89,75.65,59,79,78,70,46,92,89,86,2,6,5,10,2,5,Management,Data,Leader,5,5,Yes,Statistics,Junior Business Analyst
S0066,22,Female,82.97,86.55,81,65,47,60,46,72,55,86,2,2,8,5,1,2,Analytical,Data,Analytical,0,4,No,Statistics,Associate Data Analyst
S0197,20,Male,73.7,77.2,92,69,66,73,38,40,83,77,7,6,4,4,1,5,Technical,AI-ML,Logical,2,3,No,Python,Junior ML Engineer
S0534,18,Male,74.96,57.45,89,100,87,90,65,30,65,75,7,5,5,6,1,1,Technical,Web,Logical,3,1,No,DBMS,Full Stack Developer
S0040,22,Female,71.22,70.87,61,75,82,70,45,60,72,73,2,2,10,2,6,6,Analytical,Data,Analytical,3,4,Yes,Math,Junior Data Scientist
S0633,19,Male,73.22,72.69,96,71,63,90,50,77,50,80,1,2,1,6,4,8,Technical,Cloud,Logical,0,3,No,DBMS,Cloud Operations Engineer
S1032,20,Male,84.83,73.79,93,100,59,83,46,33,75,83,2,2,9,4,6,2,Technical,Data,Logical,3,4,No,DBMS,Database Administrator
S0903,22,Male,79.21,73.18,57,52,87,73,48,86,100,80,5,1,6,9,1,3,Management,Data,Leader,3,3,No,DBMS,Junior Business Analyst
S0686,22,Male,70.02,79.33,69,69,61,61,85,57,87,71,4,5,2,6,1,3,Technical,Web,Logical,4,1,No,Python,Security Analyst Trainee
S0434,17,Female,73.18,63.65,65,94,54,90,63,79,94,86,8,6,2,5,4,3,Technical,Web,Logical,1,2,No,DBMS,Backend Developer
S0963,19,Female,69.07,75.26,91,86,65,81,41,41,79,79,3,4,3,4,3,10,Technical,Cloud,Logical,2,3,No,Python,Junior DevOps Engineer
S0801,19,Male,93.71,85.84,64,87,65,84,58,61,100,80,9,4,3,3,4,1,Technical,Web,Analytical,2,4,No,Web,Quality Assurance Tester
S0077,20,Male,76.54,83.88,71,61,52,85,51,78,81,84,5,1,10,1,3,5,Analytical,Data,Analytical,3,2,Yes,Statistics,Associate Data Analyst
S0711,19,Male,85.49,89.38,79,44,47,83,94,30,77,78,2,7,3,4,4,5,Creative,Web,Creative,3,2,No,Web,UI/UX Designer
S0310,20,Male,92.02,76.01,70,88,88,72,41,72,79,74,7,5,4,4,1,1,Technical,Web,Logical,3,1,No,Web,Junior Web Developer
S0872,22,Female,81.82,83.04,46,58,84,79,59,97,63,81,3,4,4,8,2,5,Management,Data,Leader,4,1,No,Statistics,Junior Business Analyst
S0706,19,Female,81.5,80.89,52,43,45,43,79,74,68,87,6,3,4,5,3,2,Creative,Security,Creative,0,4,No,Web,UI/UX Designer
S0697,19,Female,74.73,90.97,93,91,50,76,81,47,88,84,6,3,1,5,10,2,Technical,Security,Logical,6,4,Yes,DBMS,Security Analyst Trainee
S0090,20,Male,78.53,73.86,96,72,88,67,83,31,59,75,3,1,7,3,2,6,Analytical,Data,Analytical,4,3,No,DBMS,Associate Data Analyst
S0398,21,Male,82.61,79.34,85,53,76,64,82,49,54,79,4,9,4,6,2,4,Creative,Web,Creative,0,3,No,Web,Frontend Developer
S0874,18,Female,73.9,74.43,60,46,81,69,57,81,97,65,3,1,6,2,3,5,Management,AI-ML,Leader,1,2,No,Python,Junior Business Analyst
S0114,19,Male,93.28,86.86,74,44,48,78,79,32,86,73,4,1,9,6,6,1,Analytical,Data,Analytical,3,3,Yes,Statistics,Associate Data Analyst
S0538,19,Male,90.43,55.0,89,90,80,89,43,73,95,73,10,6,2,5,3,2,Technical,Web,Logical,2,2,Yes,DBMS,Full Stack Developer
S0284,19,Female,69.9,75.84,68,40,70,60,77,76,86,86,2,3,2,6,4,3,Technical,Web,Logical,0,2,No,Python,AI/ML Engineer Trainee
S0528,19,Female,90.35,73.33,67,87,61,73,64,75,84,99,8,5,1,4,6,5,Technical,Web,Logical,2,2,No,DBMS,Full Stack Developer
S0174,19,Female,80.42,57.1,75,74,51,89,82,35,53,78,8,5,4,4,2,5,Technical,AI-ML,Logical,1,2,No,Python,Junior ML Engineer
S0581,20,Female,91.67,80.85,92,99,71,94,61,42,100,78,6,1,1,2,5,9,Technical,Cloud,Logical,2,2,No,DBMS,Cloud Operations Engineer
S0416,19,Male,72.28,64.82,46,62,47,75,78,58,85,71,2,10,2,6,5,4,Creative,Web,Creative,2,4,Yes,Web,Frontend Developer
S0137,17,Female,70.97,82.99,62,96,68,88,48,80,64,90,10,3,2,2,5,4,Technical,AI-ML,Logical,0,3,No,Python,Junior ML Engineer
S0485,19,Male,75.43,83.57,70,100,69,84,61,78,76,87,10,1,1,6,5,1,Technical,Web,Logical,0,1,No,DBMS,Backend Developer
S0656,21,Female,84.78,94.25,73,75,55,74,83,47,73,77,3,6,2,6,9,6,Technical,Security,Logical,1,4,Yes,DBMS,Security Analyst Trainee
S0881,21,Female,83.26,83.42,67,45,97,56,39,77,85,71,4,4,6,9,4,3,Management,Data,Leader,4,7,Yes,DBMS,Junior Business Analyst
S0037,21,Female,77.35,71.3,71,64,53,89,65,32,64,73,5,1,8,4,6,4,Analytical,Data,Analytical,1,3,No,Math,Junior Data Scientist
S1027,21,Female,86.71,67.81,98,70,80,91,42,57,73,74,4,1,7,2,5,4,Technical,Data,Logical,1,3,No,DBMS,Database Administrator
S0004,19,Male,63.85,87.69,95,51,63,57,64,59,54,84,4,4,8,2,1,2,Analytical,Data,Analytical,2,2,No,Python,Junior Data Scientist
S0973,20,Female,84.3,84.79,71,94,67,72,78,41,89,80,1,5,5,3,2,7,Technical,Cloud,Logical,3,2,No,DBMS,Junior DevOps Engineer
S0992,19,Female,86.51,78.88,49,63,56,50,52,78,62,85,1,4,1,2,6,5,Technical,AI-ML,Logical,2,6,Yes,Python,Database Administrator
S0388,18,Male,68.44,82.63,57,73,59,64,95,74,91,71,5,8,4,2,6,6,Creative,Web,Creative,0,1,No,Web,Frontend Developer
S0610,19,Female,77.03,86.9,81,86,46,94,46,30,76,84,1,1,5,4,6,7,Technical,Cloud,Logical,2,4,No,Python,Cloud Operations Engineer
S0048,21,Female,77.65,79.51,99,42,65,82,53,77,90,82,1,4,10,3,1,5,Analytical,Data,Analytical,2,3,No,Math,Junior Data Scientist
S0753,20,Male,80.24,76.74,69,47,61,62,86,70,93,56,4,3,6,5,4,6,Creative,Web,Creative,3,5,Yes,Python,UI/UX Designer
S0001,19,Male,90.99,73.54,94,53,95,83,70,44,70,81,4,5,10,4,5,4,Analytical,Data,Analytical,1,3,No,Statistics,Junior Data Scientist
S0689,18,Female,76.33,80.71,72,76,87,76,61,58,97,86,6,4,6,6,7,2,Technical,Security,Logical,2,1,Yes,DBMS,Security Analyst Trainee
S0813,20,Male,76.36,64.75,90,72,48,81,38,42,55,87,8,3,1,5,5,4,Technical,Web,Analytical,3,4,Yes,Web,Quality Assurance Tester
S0360,19,Male,73.56,72.98,55,70,59,65,80,65,92,76,4,7,2,1,5,4,Creative,Web,Creative,1,5,Yes,Web,Frontend Developer
S0467,19,Male,90.88,74.47,67,72,54,81,69,57,58,90,8,2,5,3,3,3,Technical,Web,Logical,3,0,Yes,Python,Backend Developer
S0524,19,Male,69.71,68.25,90,86,86,100,64,46,89,97,7,6,2,1,6,6,Technical,Web,Logical,7,2,No,DBMS,Full Stack Developer
S0570,20,Male,94.76,81.31,97,70,80,100,60,61,85,93,2,2,1,5,3,8,Technical,Cloud,Logical,0,4,No,Python,Cloud Operations Engineer
S0763,18,Male,83.27,79.53,72,60,45,73,92,38,54,72,2,10,4,2,4,6,Creative,Web,Creative,6,5,Yes,Web,UI/UX Designer
S0441,18,Female,89.0,82.89,86,98,68,70,75,42,60,76,9,3,2,4,5,1,Technical,Web,Logical,5,5,Yes,DBMS,Backend Developer
S1014,22,Female,78.22,73.86,78,67,49,89,68,67,66,77,3,6,7,2,6,2,Technical,Data,Logical,1,4,No,DBMS,Database Administrator
S0503,17,Female,75.25,70.4,74,96,74,94,81,35,62,92,10,5,3,4,4,4,Technical,Web,Logical,1,2,Yes,Web,Full Stack Developer
S0764,17,Female,80.51,82.38,46,48,74,73,84,79,56,62,1,8,1,3,1,1,Creative,Web,Creative,0,4,No,Web,UI/UX Designer
S0307,21,Male,79.17,68.77,79,78,83,81,50,48,84,77,10,5,3,2,6,1,Technical,Web,Logical,4,5,Yes,Web,Junior Web Developer
S0552,19,Male,73.75,66.01,73,74,85,80,81,60,81,100,10,6,3,6,5,4,Technical,Web,Logical,3,3,No,DBMS,Full Stack Developer
S0074,23,Female,77.92,71.2,61,61,92,86,68,60,96,96,3,2,7,3,6,1,Analytical,Data,Analytical,2,4,No,Statistics,Associate Data Analyst
S1038,19,Female,88.29,78.94,66,100,81,81,58,79,86,73,2,2,8,6,6,5,Technical,Data,Logical,1,1,No,DBMS,Database Administrator
S0079,23,Male,88.45,86.44,91,43,76,60,76,61,74,95,3,5,10,1,5,1,Analytical,Data,Analytical,1,1,No,Statistics,Associate Data Analyst
S0119,22,Female,73.17,68.88,65,46,88,76,82,64,81,76,1,1,8,2,3,4,Analytical,Data,Analytical,2,4,Yes,Statistics,Associate Data Analyst
S0327,19,Male,76.58,77.45,66,80,53,97,49,48,57,82,9,2,4,6,2,1,Technical,Web,Logical,1,2,No,Python,Junior Web Developer
S0075,21,Female,85.2,85.24,77,48,65,70,59,36,71,88,5,2,10,6,6,6,Analytical,Data,Analytical,2,2,No,Statistics,Associate Data Analyst
S0049,21,Male,64.08,97.77,100,73,56,69,53,55,97,74,3,4,8,1,4,2,Analytical,Data,Analytical,5,4,No,Python,Junior Data Scientist
S1048,22,Female,80.72,74.77,82,84,70,95,55,74,58,76,2,1,9,5,4,4,Technical,Data,Logical,1,6,Yes,DBMS,Database Administrator
S0162,20,Male,84.46,73.15,92,85,86,96,37,62,57,90,7,5,3,6,1,2,Technical,AI-ML,Logical,3,3,No,Python,Junior ML Engineer
S0234,21,Female,85.81,81.59,75,70,76,83,53,57,77,70,2,5,10,2,3,2,Technical,AI-ML,Logical,3,3,No,Math,AI/ML Engineer Trainee
S1036,19,Male,72.23,85.83,76,91,80,71,57,60,69,80,3,5,10,4,6,4,Technical,Data,Logical,3,2,No,DBMS,Database Administrator
S0513,19,Male,87.83,86.1,61,97,52,73,73,65,75,95,7,3,1,3,1,5,Technical,Web,Logical,1,7,Yes,Python,Full Stack Developer
S0380,19,Male,80.49,56.74,65,57,83,72,98,58,81,65,2,9,4,6,1,5,Creative,Web,Creative,3,4,No,Web,Frontend Developer
S0261,17,Female,83.73,56.57,68,77,66,79,63,42,69,94,6,6,10,5,4,4,Technical,AI-ML,Logical,2,3,No,Math,AI/ML Engineer Trainee
S0664,18,Male,84.34,83.85,63,45,81,57,42,80,52,81,1,3,5,6,3,6,Technical,Cloud,Logical,3,2,Yes,Web,Security Analyst Trainee
S0946,21,Other,81.49,84.58,66,96,91,91,68,36,60,86,2,4,2,5,2,8,Technical,Cloud,Logical,3,6,Yes,DBMS,Junior DevOps Engineer
S0313,18,Male,84.1,91.75,92,97,86,94,61,38,94,72,10,5,2,1,5,5,Technical,Web,Logical,4,2,No,Python,Junior Web Developer
S0596,20,Male,69.38,79.02,81,80,58,99,53,60,98,96,6,1,3,3,3,10,Technical,Cloud,Logical,2,7,Yes,DBMS,Cloud Operations Engineer
S0873,19,Male,85.35,74.61,71,78,85,76,51,81,84,76,1,5,3,7,3,5,Management,Data,Leader,0,2,No,DBMS,Junior Business Analyst
S0359,19,Male,87.3,76.27,60,55,92,74,82,71,55,56,4,8,2,3,6,6,Creative,Web,Creative,1,1,No,Web,Frontend Developer
S1010,18,Male,83.72,78.2,93,96,74,87,48,56,56,72,6,1,9,5,1,6,Technical,Data,Logical,1,1,Yes,DBMS,Database Administrator
S0214,21,Female,70.35,90.65,76,85,60,73,54,30,64,84,6,2,8,3,2,1,Technical,AI-ML,Logical,1,5,Yes,Math,AI/ML Engineer Trainee
S0634,21,Male,86.58,73.16,70,77,85,89,65,54,71,75,3,2,4,3,1,8,Technical,Cloud,Logical,1,0,No,Python,Cloud Operations Engineer
S0790,20,Female,75.54,89.37,77,77,95,68,80,45,60,76,10,6,1,3,6,6,Technical,Web,Analytical,0,4,Yes,Python,Quality Assurance Tester
S0125,17,Female,84.22,88.05,56,65,86,70,74,64,88,83,2,6,6,4,4,4,Analytical,Web,Analytical,1,1,No,Python,Associate Data Analyst
S0035,20,Female,76.13,69.02,65,41,47,61,40,31,91,78,5,4,1,1,6,3,Analytical,AI-ML,Analytical,2,7,Yes,Math,Junior Data Scientist
S0480,22,Female,73.54,76.98,82,94,94,100,73,34,64,82,10,4,5,1,5,6,Technical,Web,Logical,2,1,No,Python,Backend Developer
S0335,21,Male,71.07,90.13,69,90,62,73,46,80,58,81,7,1,6,3,5,3,Technical,Web,Logical,1,1,No,Python,Junior Web Developer
S0303,18,Female,76.42,80.84,96,97,82,73,45,78,79,89,7,6,6,1,2,3,Technical,Web,Logical,0,5,Yes,Python,Junior Web Developer
S0626,17,Male,67.01,97.66,93,88,67,99,78,56,96,73,1,2,2,2,3,7,Technical,Cloud,Logical,2,3,No,DBMS,Cloud Operations Engineer
S0577,17,Male,78.66,74.07,87,71,64,89,81,52,55,85,3,2,2,2,4,10,Technical,Cloud,Logical,5,0,Yes,DBMS,Cloud Operations Engineer
S0953,20,Female,89.15,55.0,77,80,60,97,35,75,98,72,3,6,5,1,3,7,Technical,Cloud,Logical,5,5,Yes,DBMS,Junior DevOps Engineer
S0537,22,Female,67.5,77.6,71,91,80,85,75,68,57,72,8,5,6,6,2,1,Technical,Web,Logical,5,4,Yes,DBMS,Full Stack Developer
S0014,17,Male,78.63,76.39,89,49,75,67,45,49,84,99,1,3,10,4,1,1,Analytical,Data,Analytical,1,4,No,Statistics,Junior Data Scientist
S0788,17,Female,64.82,72.22,48,46,62,41,48,39,71,91,3,1,2,4,5,3,Technical,Web,Analytical,0,2,No,DBMS,Quality Assurance Tester
S0723,22,Female,75.75,82.28,84,79,92,71,94,37,86,70,5,8,6,5,1,6,Creative,Web,Creative,2,3,Yes,Web,UI/UX Designer
S0615,19,Female,71.51,92.55,79,75,72,80,83,64,100,96,1,2,5,1,5,9,Technical,Cloud,Logical,3,1,No,DBMS,Cloud Operations Engineer
S0415,20,Male,79.06,67.88,64,73,60,69,88,57,79,76,2,9,1,5,2,1,Creative,Web,Creative,1,2,No,Web,Frontend Developer
S0229,21,Male,80.1,57.62,69,99,66,82,79,44,95,88,3,3,10,3,6,6,Technical,AI-ML,Logical,2,5,Yes,Python,AI/ML Engineer Trainee
S0529,22,Female,91.71,91.01,75,85,79,84,41,75,95,84,7,5,6,3,5,2,Technical,Web,Logical,2,2,No,DBMS,Full Stack Developer
S0160,17,Female,78.48,75.53,84,89,57,75,66,44,67,75,8,6,3,3,4,3,Technical,AI-ML,Logical,0,4,No,Python,Junior ML Engineer
S0583,18,Female,78.49,61.38,87,94,72,77,39,46,73,82,5,4,1,2,3,10,Technical,Cloud,Logical,1,2,No,Python,Cloud Operations Engineer
S1019,18,Male,70.57,77.13,64,51,77,45,36,45,93,95,5,4,2,6,2,1,Technical,Security,Logical,1,4,Yes,Math,Database Administrator
S0237,20,Female,84.75,67.57,64,99,78,89,79,43,95,89,1,2,9,3,6,1,Technical,AI-ML,Logical,1,1,Yes,Python,AI/ML Engineer Trainee
S0619,19,Female,79.24,64.75,70,83,95,77,37,78,85,99,3,2,6,5,6,10,Technical,Cloud,Logical,0,3,No,Python,Cloud Operations Engineer
S0967,21,Female,70.53,87.38,90,72,47,76,64,72,67,92,2,4,2,3,5,7,Technical,Cloud,Logical,3,3,Yes,DBMS,Junior DevOps Engineer
S0053,20,Female,73.01,81.12,91,79,60,80,66,51,61,83,5,2,7,2,2,5,Analytical,Data,Analytical,1,8,Yes,Math,Junior Data Scientist
S0109,18,Male,75.26,82.57,84,46,51,73,45,48,51,96,1,5,8,4,3,1,Analytical,Data,Analytical,1,4,Yes,Statistics,Associate Data Analyst
S0159,20,Male,84.65,89.76,77,69,54,79,58,42,94,70,9,5,2,4,2,2,Technical,AI-ML,Logical,2,3,No,Math,Junior ML Engineer
S0308,20,Male,86.33,64.37,70,67,54,97,61,37,98,83,9,1,2,3,5,3,Technical,Web,Logical,1,6,Yes,Web,Junior Web Developer
S0551,20,Female,91.9,77.24,93,89,90,85,49,73,64,90,9,5,3,6,2,4,Technical,Web,Logical,1,2,No,DBMS,Full Stack Developer
S0238,17,Male,62.27,87.77,77,71,53,76,77,39,55,71,1,5,7,6,1,4,Technical,AI-ML,Logical,1,1,No,Python,AI/ML Engineer Trainee
S0117,18,Female,67.16,82.81,75,49,83,60,73,41,78,98,4,1,10,1,2,4,Analytical,Data,Analytical,1,3,No,DBMS,Associate Data Analyst
S0971,20,Male,77.03,77.48,68,57,58,49,68,50,88,89,3,3,5,5,6,3,Technical,Security,Logical,4,2,No,Math,Junior DevOps Engineer
S0937,18,Male,71.78,83.39,43,46,61,40,59,80,89,91,4,4,1,3,1,4,Technical,Data,Logical,1,5,Yes,DBMS,Junior DevOps Engineer
