student_id,age,gender,tenth_percentage,twelfth_or_diploma_percentage,math_score,programming_score,communication_score,logical_reasoning_score,creativity_score,leadership_score,teamwork_score,problem_solving_score,coding_interest,design_interest,data_interest,business_interest,security_interest,cloud_interest,preferred_work_type,preferred_domain,personality_type,certifications_count,project_count,internship_experience,favorite_subject,career_label
S0722,21,Female,87.41,85.34,53,75,51,77,91,64,84,53,2,8,2,6,6,2,Creative,Web,Creative,5,1,No,Web,UI/UX Designer
S0253,21,Female,87.32,75.93,73,78,58,71,85,61,88,84,4,1,10,3,3,4,Technical,AI-ML,Logical,1,2,No,Math,AI/ML Engineer Trainee
S0800,20,Male,62.66,79.55,86,93,63,58,68,68,54,82,8,1,4,1,2,1,Technical,Web,Analytical,0,5,Yes,Python,Quality Assurance Tester
S0889,21,Male,72.48,99.0,46,65,95,66,80,81,67,59,6,3,4,8,1,1,Management,Data,Leader,4,4,No,DBMS,Junior Business Analyst
S1029,17,Male,87.67,83.69,73,75,90,85,52,55,64,72,5,1,10,4,5,3,Technical,Data,Logical,0,1,No,DBMS,Database Administrator
S0923,19,Female,91.41,84.06,67,91,47,99,69,58,71,83,3,1,5,3,4,10,Technical,Cloud,Logical,1,4,No,DBMS,Junior DevOps Engineer
S0080,19,Male,86.78,82.18,52,50,53,62,39,51,92,78,6,3,2,6,4,6,Analytical,Web,Analytical,4,1,No,DBMS,Associate Data Analyst
S0498,22,Female,76.13,70.97,89,71,48,82,50,65,66,91,8,6,4,5,6,4,Technical,Web,Logical,2,5,Yes,DBMS,Full Stack Developer
S0561,19,Male,66.1,84.49,97,66,93,73,54,73,98,89,9,3,2,4,4,6,Technical,Web,Logical,3,2,No,Web,Full Stack Developer
S0333,17,Male,68.36,97.38,62,84,59,91,65,38,100,72,7,1,6,5,4,4,Technical,Web,Logical,2,2,No,Web,Junior Web Developer
S0317,21,Male,76.4,86.24,65,54,64,46,69,43,90,80,6,3,2,1,1,3,Technical,Cloud,Logical,3,6,Yes,Python,Junior Web Developer
S0804,20,Male,87.09,79.46,82,80,59,72,85,60,80,82,8,1,6,2,2,4,Technical,Web,Analytical,1,4,No,Python,Quality Assurance Tester
S0736,19,Other,78.91,83.23,66,70,80,74,79,68,80,68,5,10,5,4,6,1,Creative,Web,Creative,2,3,Yes,Web,UI/UX Designer
S0490,20,Female,76.99,76.69,68,67,66,99,64,41,53,80,10,3,1,4,1,5,Technical,Web,Logical,2,4,Yes,Python,Full Stack Developer
S0402,18,Female,74.89,98.96,53,55,61,76,77,34,82,76,1,8,2,5,3,1,Creative,Web,Creative,3,2,No,Web,Frontend Developer
S0433,22,Other,55.0,78.0,47,61,93,48,72,43,71,81,2,1,2,5,5,6,Technical,Data,Logical,1,2,No,Statistics,Backend Developer
S0215,21,Male,73.59,81.09,72,93,67,81,71,36,77,90,1,5,10,1,1,5,Technical,AI-ML,Logical,1,4,No,Math,AI/ML Engineer Trainee
S0805,20,Female,82.58,79.09,79,96,69,73,45,34,61,89,10,1,2,5,1,1,Technical,Web,Analytical,3,6,Yes,Web,Quality Assurance Tester
S1042,17,Male,81.5,89.91,85,89,64,96,50,32,50,79,2,6,9,3,6,6,Technical,Data,Logical,1,3,No,DBMS,Database Administrator
S0676,20,Female,84.6,74.46,75,92,79,90,65,39,77,87,2,3,2,5,9,4,Technical,Security,Logical,2,5,Yes,DBMS,Security Analyst Trainee
S0535,19,Female,77.08,74.84,91,87,95,98,67,40,59,83,7,1,2,1,5,6,Technical,Web,Logical,1,1,No,DBMS,Full Stack Developer
S0058,20,Female,86.72,77.34,98,74,94,84,81,77,87,92,1,2,8,1,3,5,Analytical,Data,Analytical,1,2,No,Statistics,Junior Data Scientist
S0098,19,Male,78.27,67.22,91,69,61,66,85,43,57,98,6,5,8,5,3,1,Analytical,Data,Analytical,1,1,No,DBMS,Associate Data Analyst
S0560,18,Female,88.41,79.46,88,71,72,73,57,39,70,81,8,3,2,6,3,6,Technical,Web,Logical,1,6,Yes,Web,Full Stack Developer
S0892,20,Female,72.57,84.62,57,62,71,61,36,78,78,61,6,6,5,5,3,5,Management,Data,Leader,1,3,No,DBMS,Junior Business Analyst
S0271,19,Female,63.95,86.33,74,69,53,84,52,30,100,76,5,4,8,3,1,5,Technical,AI-ML,Logical,1,1,No,Math,AI/ML Engineer Trainee
S0043,20,Female,68.91,71.33,41,56,92,58,54,34,59,88,3,5,2,1,2,4,Analytical,Security,Analytical,0,1,No,Statistics,Junior Data Scientist
S0793,18,Female,85.94,75.93,81,82,93,75,51,69,91,86,10,1,2,4,6,3,Technical,Web,Analytical,1,4,No,Web,Quality Assurance Tester
S1001,20,Female,73.77,79.43,77,89,62,75,50,72,82,71,3,6,7,5,1,2,Technical,Data,Logical,0,3,No,DBMS,Database Administrator
S0042,21,Female,91.65,96.5,66,73,84,81,71,76,76,86,1,1,10,2,2,2,Analytical,Data,Analytical,3,3,No,Statistics,Junior Data Scientist
S0991,21,Male,80.97,85.26,99,83,81,83,85,66,88,70,3,4,8,4,5,3,Technical,Data,Logical,1,2,No,DBMS,Database Administrator
S0692,18,Male,80.96,79.94,64,75,75,91,47,33,85,75,2,2,6,2,7,5,Technical,Security,Logical,1,3,No,DBMS,Security Analyst Trainee
S0653,18,Other,64.04,88.28,69,72,70,85,53,76,75,77,5,5,4,2,8,2,Technical,Security,Logical,0,4,No,DBMS,Security Analyst Trainee
S0305,20,Male,77.74,83.41,61,95,56,79,77,79,51,91,9,1,2,2,5,2,Technical,Web,Logical,1,4,No,Web,Junior Web Developer
S0151,19,Female,84.87,68.34,79,92,85,79,40,40,62,85,7,3,6,1,6,2,Technical,AI-ML,Logical,3,4,No,Math,Junior ML Engineer
S0589,20,Male,83.05,94.42,88,94,78,89,72,69,81,93,4,6,1,3,5,10,Technical,Cloud,Logical,1,4,No,DBMS,Cloud Operations Engineer
S0752,17,Male,92.49,99.0,74,43,61,58,76,56,76,54,6,9,1,3,3,1,Creative,Web,Creative,1,1,Yes,Web,UI/UX Designer
S0668,21,Female,93.13,75.97,75,69,83,95,63,74,88,97,2,6,3,1,9,2,Technical,Security,Logical,0,0,No,DBMS,Security Analyst Trainee
S0222,17,Male,97.18,88.85,99,87,77,77,71,52,57,77,5,1,7,3,6,1,Technical,AI-ML,Logical,1,0,No,Python,AI/ML Engineer Trainee
S0715,19,Female,88.24,68.91,49,65,62,66,79,35,61,50,3,8,3,2,1,5,Creative,Web,Creative,3,4,Yes,Web,UI/UX Designer
S0287,21,Male,92.12,83.39,76,99,54,78,54,37,69,78,6,1,8,6,1,2,Technical,AI-ML,Logical,3,3,No,Python,AI/ML Engineer Trainee
S0860,21,Female,79.04,72.47,55,47,97,89,61,81,86,52,3,2,1,7,5,1,Management,Data,Leader,1,3,No,DBMS,Junior Business Analyst
S1044,17,Male,85.66,90.08,58,49,52,42,65,52,52,79,1,6,6,5,4,2,Technical,Data,Logical,3,1,No,Statistics,Database Administrator
S0952,17,Male,79.72,71.14,61,67,53,85,43,37,88,83,3,6,3,3,3,7,Technical,Cloud,Logical,5,3,No,DBMS,Junior DevOps Engineer
S0414,21,Female,76.03,84.38,52,66,57,89,87,71,65,75,1,9,5,3,4,3,Creative,Web,Creative,2,4,No,Web,Frontend Developer
S0141,18,Female,87.32,76.66,96,92,69,99,75,66,69,87,7,4,2,6,5,4,Technical,AI-ML,Logical,2,7,Yes,Math,Junior ML Engineer
S0687,17,Male,73.62,71.94,69,89,92,78,45,30,97,99,5,4,2,4,9,3,Technical,Security,Logical,1,5,Yes,DBMS,Security Analyst Trainee
S0364,21,Male,77.39,86.28,85,72,80,80,86,63,90,73,3,10,4,2,2,1,Creative,Web,Creative,2,5,Yes,Web,Frontend Developer
S0939,17,Female,60.58,65.26,65,58,69,61,49,63,99,81,4,6,6,3,1,2,Technical,Security,Logical,5,2,No,Math,Junior DevOps Engineer
S0877,18,Female,86.91,77.71,76,50,86,82,68,78,80,50,3,1,2,7,4,1,Management,Data,Leader,4,2,No,DBMS,Junior Business Analyst
S0905,19,Female,75.82,75.72,75,75,85,81,64,75,90,88,5,2,1,7,2,2,Management,Data,Leader,2,2,No,Statistics,Junior Business Analyst
S0922,20,Female,80.31,82.48,83,73,93,76,45,73,79,73,4,5,3,2,4,8,Technical,Cloud,Logical,0,5,Yes,DBMS,Junior DevOps Engineer
S0340,20,Female,78.39,67.87,86,83,90,100,41,33,69,77,9,3,1,5,5,6,Technical,Web,Logical,1,3,No,Web,Junior Web Developer
S0403,18,Male,89.47,85.83,57,66,77,55,75,61,63,78,4,9,1,6,3,5,Creative,Web,Creative,3,4,Yes,Web,Frontend Developer
S0511,17,Male,76.65,67.36,92,81,74,93,42,58,58,81,7,1,1,1,6,3,Technical,Web,Logical,2,4,Yes,Python,Full Stack Developer
S0728,20,Male,75.48,65.82,53,43,89,68,78,74,94,55,5,10,3,1,2,5,Creative,Web,Creative,1,0,No,Web,UI/UX Designer
S0988,21,Female,83.21,73.21,80,93,89,80,64,55,66,81,4,4,1,5,5,10,Technical,Cloud,Logical,4,5,Yes,Python,Junior DevOps Engineer
S0644,19,Male,69.73,69.47,71,97,82,70,38,46,67,71,3,4,1,6,10,3,Technical,Security,Logical,1,2,Yes,DBMS,Security Analyst Trainee
S0172,19,Female,95.51,73.64,87,75,87,99,80,61,63,76,10,3,2,4,5,1,Technical,AI-ML,Logical,3,6,Yes,Math,Junior ML Engineer
S0108,21,Female,68.19,87.89,95,77,69,79,75,41,99,82,2,1,8,2,3,5,Analytical,Data,Analytical,4,3,No,DBMS,Associate Data Analyst
S0853,17,Female,75.66,80.75,63,77,77,76,61,41,80,75,9,5,6,1,1,5,Technical,Web,Analytical,0,2,Yes,Web,Quality Assurance Tester
S0387,21,Female,87.02,75.16,85,73,72,57,86,39,71,87,1,9,4,3,6,5,Creative,Web,Creative,2,2,No,Web,Frontend Developer
S1021,17,Female,65.69,55.92,93,86,94,88,84,53,97,80,3,1,8,4,1,1,Technical,Data,Logical,1,5,Yes,DBMS,Database Administrator
S0046,17,Male,90.28,75.95,65,60,65,70,84,76,55,71,6,2,6,5,6,4,Analytical,AI-ML,Analytical,2,2,Yes,Web,Junior Data Scientist
S0904,22,Female,85.07,81.53,73,71,72,67,70,94,83,52,1,5,6,9,4,1,Management,Data,Leader,1,4,Yes,DBMS,Junior Business Analyst
S0627,20,Female,86.05,92.31,63,97,57,71,46,33,100,77,3,1,6,1,2,10,Technical,Cloud,Logical,4,4,No,Python,Cloud Operations Engineer
S0266,17,Male,68.72,76.26,40,55,94,68,85,62,50,81,4,2,3,2,3,3,Technical,Data,Logical,1,2,Yes,Math,AI/ML Engineer Trainee
S0691,19,Female,81.99,70.91,60,42,94,64,45,68,51,98,6,6,3,2,2,4,Technical,Data,Logical,1,1,Yes,Statistics,Security Analyst Trainee
S0808,18,Female,76.61,90.99,60,87,93,68,71,55,89,87,10,6,2,2,3,3,Technical,Web,Analytical,1,4,No,Python,Quality Assurance Tester
S0028,19,Female,74.57,68.78,66,68,51,85,76,48,89,72,3,5,9,2,3,5,Analytical,Data,Analytical,3,2,Yes,Python,Junior Data Scientist
S0259,22,Female,76.38,83.94,43,62,49,44,36,42,58,100,5,6,3,4,2,6,Technical,AI-ML,Logical,2,3,Yes,Math,AI/ML Engineer Trainee
S0940,20,Male,84.73,69.93,85,75,49,75,60,34,77,74,1,5,1,1,2,9,Technical,Cloud,Logical,3,3,No,Python,Junior DevOps Engineer
S0702,19,Female,68.06,80.57,64,66,72,70,94,37,85,59,3,9,2,1,6,1,Creative,Web,Creative,2,5,Yes,Web,UI/UX Designer
S0071,17,Female,87.85,80.34,77,76,72,55,58,57,93,93,3,1,9,3,3,6,Analytical,Data,Analytical,1,2,No,DBMS,Associate Data Analyst
S0497,18,Other,80.21,99.0,97,65,50,91,84,36,88,72,7,6,6,6,2,6,Technical,Web,Logical,2,2,No,DBMS,Full Stack Developer
S0985,17,Male,76.27,63.88,80,75,87,78,36,73,69,100,4,2,6,6,1,8,Technical,Cloud,Logical,4,3,No,DBMS,Junior DevOps Engineer
S0925,20,Male,90.41,84.41,75,89,57,73,37,40,53,79,4,3,5,1,1,8,Technical,Cloud,Logical,1,3,No,DBMS,Junior DevOps Engineer
S0707,22,Male,84.64,85.12,74,57,64,81,98,46,74,60,2,9,3,2,2,1,Creative,Web,Creative,1,2,Yes,Web,UI/UX Designer
S0085,17,Female,77.94,88.69,67,53,70,69,70,40,83,84,5,5,8,1,6,6,Analytical,Data,Analytical,3,0,Yes,Statistics,Associate Data Analyst
S0783,17,Male,75.55,96.99,82,66,47,82,59,63,89,97,9,5,2,4,6,3,Technical,Web,Analytical,1,3,No,Python,Quality Assurance Tester
S0977,22,Female,68.35,73.72,78,87,77,99,37,30,51,90,5,1,3,1,3,8,Technical,Cloud,Logical,0,2,No,Python,Junior DevOps Engineer
S0291,19,Male,90.24,76.08,70,70,90,96,76,41,85,98,6,2,9,4,4,1,Technical,AI-ML,Logical,1,7,Yes,Math,AI/ML Engineer Trainee
S0484,19,Male,81.98,69.75,89,94,65,100,84,61,97,92,7,2,4,5,6,5,Technical,Web,Logical,3,2,No,Python,Backend Developer
S0039,17,Female,86.38,55.0,57,48,83,41,35,66,96,98,5,4,3,6,1,5,Analytical,Data,Analytical,1,4,No,Statistics,Junior Data Scientist
S0477,20,Female,93.8,71.04,76,86,85,87,64,33,67,100,7,4,1,1,6,1,Technical,Web,Logical,7,2,Yes,Python,Backend Developer
S0699,20,Male,71.8,64.65,45,59,48,45,99,41,82,87,6,5,4,4,2,5,Creative,Cloud,Creative,2,5,Yes,DBMS,UI/UX Designer
S0200,19,Female,90.15,84.72,64,67,46,86,60,54,55,77,10,5,4,3,5,2,Technical,AI-ML,Logical,0,4,No,Python,Junior ML Engineer
S0509,19,Male,99.0,57.65,63,70,68,88,42,73,87,80,10,2,3,5,3,1,Technical,Web,Logical,2,2,No,DBMS,Full Stack Developer
S0915,17,Male,76.89,86.04,73,69,77,78,83,92,86,82,4,6,1,7,2,3,Management,Data,Leader,0,4,No,Statistics,Junior Business Analyst
S0056,17,Male,87.59,68.47,78,70,92,60,73,51,70,76,3,1,7,4,4,2,Analytical,Data,Analytical,1,2,No,Statistics,Junior Data Scientist
S0461,20,Female,71.27,75.78,84,90,93,70,56,45,64,96,7,3,1,6,2,6,Technical,Web,Logical,3,1,No,DBMS,Backend Developer
S0102,20,Male,84.26,60.9,43,42,59,59,84,79,84,70,2,3,4,4,4,3,Analytical,Cloud,Analytical,2,3,No,Web,Associate Data Analyst
S0956,18,Female,80.95,87.86,85,76,91,90,70,70,53,94,4,6,2,4,2,10,Technical,Cloud,Logical,1,1,No,DBMS,Junior DevOps Engineer
S0587,22,Male,91.35,57.36,67,75,82,87,65,72,82,97,5,3,4,2,6,7,Technical,Cloud,Logical,4,0,No,DBMS,Cloud Operations Engineer
S0309,17,Male,82.18,84.25,100,76,58,71,40,40,96,89,9,4,4,5,4,1,Technical,Web,Logical,3,3,No,Python,Junior Web Developer
S0078,19,Male,87.19,77.67,99,48,79,80,58,57,94,71,6,4,10,6,5,5,Analytical,Data,Analytical,3,4,No,Statistics,Associate Data Analyst
S0607,20,Other,61.35,81.59,90,77,78,94,81,76,70,75,2,2,2,3,4,9,Technical,Cloud,Logical,4,5,Yes,Python,Cloud Operations Engineer
S0792,18,Male,84.61,59.94,84,73,94,56,61,54,59,93,8,5,4,1,6,6,Technical,Web,Analytical,4,2,No,Python,Quality Assurance Tester
S0186,17,Male,84.48,73.2,99,83,79,73,53,63,88,79,9,2,5,2,4,1,Technical,AI-ML,Logical,1,4,No,Math,Junior ML Engineer
S0061,20,Female,70.42,74.42,100,71,86,83,37,40,84,96,2,2,10,1,1,1,Analytical,Data,Analytical,1,6,Yes,DBMS,Associate Data Analyst
S0300,21,Female,71.79,72.47,75,75,83,88,61,79,75,97,9,3,6,1,3,5,Technical,Web,Logical,3,3,No,Python,Junior Web Developer
S0613,20,Female,69.76,78.16,61,53,55,67,83,45,99,84,5,4,6,2,3,4,Technical,Cloud,Logical,1,1,No,Statistics,Cloud Operations Engineer
S0700,19,Male,79.12,60.51,45,78,73,73,97,60,90,68,1,9,5,4,5,4,Creative,Web,Creative,1,7,Yes,Web,UI/UX Designer
S0428,21,Male,84.32,55.0,68,71,82,82,63,68,88,75,10,5,6,6,2,6,Technical,Web,Logical,2,4,No,Python,Backend Developer
S0666,22,Male,94.57,76.82,82,70,91,95,67,74,75,75,2,1,3,1,7,4,Technical,Security,Logical,4,4,No,DBMS,Security Analyst Trainee
S0530,20,Male,80.46,60.02,64,98,70,74,60,41,69,75,9,6,2,3,4,2,Technical,Web,Logical,5,3,No,Web,Full Stack Developer
S0143,20,Female,82.39,93.25,77,72,50,93,71,72,93,89,8,1,5,2,2,6,Technical,AI-ML,Logical,5,2,No,Python,Junior ML Engineer
S0033,18,Male,83.91,63.76,60,45,50,63,62,53,54,90,5,2,8,1,1,4,Analytical,Data,Analytical,0,3,No,Math,Junior Data Scientist
S0604,17,Male,62.75,87.46,96,97,83,86,44,70,82,80,2,2,2,1,6,9,Technical,Cloud,Logical,3,3,No,DBMS,Cloud Operations Engineer
S0640,18,Male,67.38,77.37,93,85,71,78,64,48,78,80,4,1,1,5,8,6,Technical,Security,Logical,2,6,Yes,DBMS,Security Analyst Trainee
S0458,18,Male,90.6,89.35,87,69,67,70,52,51,91,71,10,1,4,5,3,5,Technical,Web,Logical,0,3,No,DBMS,Backend Developer
S0370,18,Male,75.63,66.16,69,61,65,88,81,60,83,74,6,9,1,1,3,2,Creative,Web,Creative,4,3,No,Web,Frontend Developer
S0038,19,Female,65.18,73.75,84,52,68,90,80,73,55,82,4,1,10,6,5,6,Analytical,Data,Analytical,0,2,No,Math,Junior Data Scientist
S0965,20,Male,80.66,63.98,75,94,91,72,70,73,91,78,6,2,3,5,1,9,Technical,Cloud,Logical,0,1,No,DBMS,Junior DevOps Engineer
S0864,20,Female,76.13,65.87,48,54,86,90,60,100,67,64,5,3,2,10,5,6,Management,Data,Leader,1,2,No,Statistics,Junior Business Analyst
S0073,22,Male,71.51,73.02,45,59,92,59,35,34,75,74,5,6,2,2,3,4,Analytical,AI-ML,Analytical,2,4,Yes,Web,Associate Data Analyst
S0241,20,Male,63.85,79.53,86,70,69,88,75,40,68,79,1,1,10,2,4,4,Technical,AI-ML,Logical,3,2,Yes,Python,AI/ML Engineer Trainee
S0462,20,Female,76.41,64.7,77,73,66,85,36,42,82,77,9,1,6,3,6,5,Technical,Web,Logical,2,1,Yes,Python,Backend Developer
S0914,20,Male,87.13,83.04,77,56,93,88,58,99,89,78,4,1,5,10,2,1,Management,Data,Leader,2,2,No,DBMS,Junior Business Analyst
S0883,19,Male,75.31,65.04,80,57,89,56,54,87,61,75,2,5,4,7,3,4,Management,Data,Leader,3,4,No,Statistics,Junior Business Analyst
S0745,21,Male,88.77,73.78,54,54,71,56,100,61,63,72,3,10,6,5,1,5,Creative,Web,Creative,4,5,Yes,Web,UI/UX Designer
S0439,17,Female,82.78,75.77,70,93,70,73,52,36,93,97,9,4,6,3,1,1,Technical,Web,Logical,3,2,Yes,Python,Backend Developer
S0400,18,Female,65.86,65.31,57,58,76,65,81,31,86,64,3,8,2,2,6,6,Creative,Web,Creative,1,4,No,Web,Frontend Developer
S0233,20,Male,82.76,94.25,72,70,52,92,37,68,82,100,6,2,10,3,1,2,Technical,AI-ML,Logical,2,4,No,Math,AI/ML Engineer Trainee
S0191,19,Other,86.18,63.98,82,85,75,95,57,38,98,87,7,5,2,4,2,4,Technical,AI-ML,Logical,2,1,No,Python,Junior ML Engineer
S0600,20,Male,79.4,66.07,93,79,64,96,70,72,76,81,4,5,3,6,5,7,Technical,Cloud,Logical,3,2,No,Python,Cloud Operations Engineer
S0206,20,Female,81.07,82.69,69,71,52,78,36,45,88,90,7,1,1,6,2,3,Technical,AI-ML,Logical,5,4,No,Math,Junior ML Engineer
S0771,21,Female,81.18,74.87,74,77,89,86,79,79,55,96,9,4,1,2,5,1,Technical,Web,Analytical,0,2,No,Web,Quality Assurance Tester
S0928,22,Female,76.69,93.63,85,66,48,73,49,54,96,95,5,1,5,4,3,9,Technical,Cloud,Logical,0,1,Yes,Python,Junior DevOps Engineer
S0628,20,Male,76.92,62.4,63,96,66,94,54,67,74,79,6,4,6,3,1,7,Technical,Cloud,Logical,1,3,No,DBMS,Cloud Operations Engineer
S0737,19,Female,75.5,73.96,68,41,95,88,78,69,78,67,2,7,3,6,5,3,Creative,Web,Creative,3,4,No,Web,UI/UX Designer
S0987,19,Female,82.1,91.67,97,75,93,93,62,45,75,93,4,5,5,6,3,7,Technical,Cloud,Logical,3,3,No,Python,Junior DevOps Engineer
S0189,19,Female,61.54,56.83,70,54,54,40,36,37,68,94,1,2,3,2,3,3,Technical,Web,Logical,2,1,Yes,Python,Junior ML Engineer
S0044,21,Male,82.39,79.37,82,42,72,69,81,33,68,100,1,4,10,5,1,4,Analytical,Data,Analytical,1,4,No,Python,Junior Data Scientist
S0559,20,Female,72.28,76.58,77,72,64,100,39,31,79,85,10,6,6,3,4,3,Technical,Web,Logical,2,3,No,Python,Full Stack Developer
S0371,21,Male,66.99,99.0,65,68,90,48,86,77,74,82,3,6,1,4,2,5,Creative,AI-ML,Creative,2,4,No,Math,Frontend Developer
S0378,19,Female,76.95,84.71,61,56,82,69,83,64,90,51,2,10,5,6,3,6,Creative,Web,Creative,0,1,No,Web,Frontend Developer
S0733,22,Female,69.43,82.3,63,46,45,56,84,67,73,82,6,9,5,5,2,2,Creative,Web,Creative,1,4,No,Web,UI/UX Designer
S0286,19,Female,79.78,73.87,79,96,66,80,55,50,69,84,4,1,10,4,1,1,Technical,AI-ML,Logical,4,2,No,Python,AI/ML Engineer Trainee
S0366,20,Male,82.52,71.85,67,79,65,77,84,72,75,54,2,10,1,1,5,5,Creative,Web,Creative,4,0,No,Web,Frontend Developer
S0100,19,Female,84.72,60.87,78,53,48,63,78,52,83,74,2,3,10,5,2,5,Analytical,Data,Analytical,1,2,No,Statistics,Associate Data Analyst
S0334,20,Female,69.93,71.93,83,88,84,85,58,67,66,83,10,6,1,1,4,3,Technical,Web,Logical,0,1,Yes,Python,Junior Web Developer
S0579,18,Male,82.61,84.47,72,82,69,75,53,75,58,70,6,4,5,5,3,7,Technical,Cloud,Logical,0,1,No,Python,Cloud Operations Engineer
S0776,21,Female,89.32,79.89,40,57,55,44,80,65,77,82,6,6,5,2,6,6,Technical,Data,Analytical,0,3,No,Statistics,Quality Assurance Tester
S0027,18,Male,72.47,83.24,41,69,93,52,35,59,71,80,4,4,1,6,3,3,Analytical,Security,Analytical,1,1,No,Python,Junior Data Scientist
S1047,19,Male,75.31,94.82,93,76,89,75,54,38,56,94,3,1,9,1,5,1,Technical,Data,Logical,1,5,Yes,DBMS,Database Administrator
S0545,19,Male,69.52,69.18,72,97,49,71,48,64,50,72,9,2,6,5,5,2,Technical,Web,Logical,0,4,No,Python,Full Stack Developer
S0295,23,Female,81.42,83.24,61,78,53,87,54,34,67,91,10,5,4,1,3,5,Technical,Web,Logical,2,3,No,Web,Junior Web Developer
S0630,19,Female,88.83,89.34,66,76,62,81,76,74,68,90,3,1,4,2,3,10,Technical,Cloud,Logical,2,7,Yes,Python,Cloud Operations Engineer
S0148,20,Female,83.34,67.07,94,76,88,73,55,61,77,72,8,2,1,1,5,3,Technical,AI-ML,Logical,1,3,No,Python,Junior ML Engineer
S0869,21,Female,76.19,78.35,58,47,85,89,52,93,71,90,1,5,3,9,1,3,Management,Data,Leader,1,4,No,DBMS,Junior Business Analyst
S0182,20,Female,72.21,80.38,94,82,45,85,81,48,53,81,9,1,4,6,2,6,Technical,AI-ML,Logical,2,4,No,Python,Junior ML Engineer
S0474,17,Female,61.57,90.58,79,77,91,93,50,73,66,98,10,1,6,4,4,6,Technical,Web,Logical,2,2,No,Python,Backend Developer
S0598,19,Male,79.18,79.63,92,65,76,98,80,54,66,99,5,5,3,6,4,10,Technical,Cloud,Logical,1,4,No,Python,Cloud Operations Engineer
S0352,22,Male,69.39,99.0,98,77,94,99,45,53,91,99,10,6,4,5,3,4,Technical,Web,Logical,0,0,No,Web,Junior Web Developer
S0003,20,Female,67.12,84.7,96,63,91,57,49,45,96,76,2,5,9,3,4,4,Analytical,Data,Analytical,4,6,Yes,Python,Junior Data Scientist
S0955,25,Male,93.54,71.29,75,91,73,80,48,72,75,75,2,3,1,6,4,9,Technical,Cloud,Logical,1,5,Yes,Python,Junior DevOps Engineer
S0720,17,Other,60.99,90.81,56,68,59,89,100,41,60,72,5,9,3,3,2,3,Creative,Web,Creative,1,0,Yes,Web,UI/UX Designer
S0294,19,Male,73.13,66.09,88,81,49,83,65,55,79,82,10,6,4,5,5,2,Technical,Web,Logical,3,3,No,Python,Junior Web Developer
S0218,20,Male,83.62,80.81,95,95,57,98,65,39,58,72,2,1,10,6,2,2,Technical,AI-ML,Logical,3,2,No,Python,AI/ML Engineer Trainee
S0363,18,Male,84.98,72.29,73,47,80,60,94,30,65,74,1,8,2,6,3,1,Creative,Web,Creative,3,2,No,Web,Frontend Developer
S0974,19,Male,68.13,72.5,73,75,75,84,59,79,70,74,2,4,6,6,5,9,Technical,Cloud,Logical,0,2,No,Python,Junior DevOps Engineer
S0451,20,Other,81.37,95.75,65,78,66,81,82,61,51,92,8,5,5,1,1,6,Technical,Web,Logical,2,4,No,DBMS,Backend Developer
S0867,23,Female,78.25,81.09,54,74,72,67,68,79,87,75,3,1,5,7,2,5,Management,Data,Leader,3,7,Yes,Statistics,Junior Business Analyst
S0741,18,Male,91.81,81.21,59,64,85,88,86,30,82,68,1,7,1,5,5,5,Creative,Web,Creative,2,0,No,Web,UI/UX Designer
S0409,22,Male,81.37,87.06,62,44,46,69,88,58,74,70,1,7,4,5,3,2,Creative,Web,Creative,0,2,No,Web,Frontend Developer
S0571,23,Female,85.24,74.38,75,84,61,95,36,34,86,87,4,6,1,2,2,8,Technical,Cloud,Logical,1,3,No,Python,Cloud Operations Engineer
S0252,21,Male,92.81,79.2,79,100,52,76,85,76,60,77,5,2,7,4,5,5,Technical,AI-ML,Logical,1,1,Yes,Math,AI/ML Engineer Trainee
S0713,17,Female,87.52,93.83,69,76,54,82,99,40,58,83,6,10,4,5,6,5,Creative,Web,Creative,3,6,Yes,Web,UI/UX Designer
S1040,19,Female,78.02,93.3,82,98,74,93,35,59,73,83,1,1,7,6,1,1,Technical,Data,Logical,1,1,No,DBMS,Database Administrator
S0521,19,Female,79.38,99.0,73,80,71,87,57,65,51,85,10,2,6,1,2,5,Technical,Web,Logical,1,4,No,Python,Full Stack Developer
S0836,20,Male,94.54,92.11,97,97,63,84,62,44,78,94,9,5,5,6,5,3,Technical,Web,Analytical,1,2,No,Python,Quality Assurance Tester
S0531,21,Male,76.94,69.05,84,95,46,99,45,46,75,100,10,3,2,5,2,1,Technical,Web,Logical,0,4,No,Python,Full Stack Developer
S0483,21,Male,69.74,65.32,93,67,69,84,78,55,56,82,9,5,3,2,4,4,Technical,Web,Logical,3,0,No,DBMS,Backend Developer
S0091,20,Female,82.98,68.5,63,40,83,83,58,31,73,88,2,5,8,1,4,4,Analytical,Data,Analytical,1,2,Yes,Statistics,Associate Data Analyst
S0674,19,Male,80.9,88.01,60,65,89,78,64,46,99,96,2,3,6,2,10,2,Technical,Security,Logical,1,3,No,DBMS,Security Analyst Trainee
S0456,20,Male,75.52,95.45,60,71,73,83,62,50,54,97,9,2,6,4,6,3,Technical,Web,Logical,2,2,No,Python,Backend Developer
S0791,19,Female,81.68,72.02,70,82,51,73,36,67,50,82,7,6,4,3,3,6,Technical,Web,Analytical,3,4,No,Web,Quality Assurance Tester
